Date,close,deltacap,realizedcap,miner_revenue_total,miner_fees_percent,nupl,relative_unrealised_profit,relative_unrealised_loss,net_flow_vol,transaction_rate,total_transaction,in_house_exchange_volume,rhodl_ratio,days_till_halving,stock_to_flow_ratio,stock_to_flow_deflection,puell_multiple,mvrv_z_score,exchange_net_positions_change,percent_utxos_in_profit,SPY
2011-09-30 00:00:00+00:00,5.149056666666667,17382850.517344244,44444460.9097066,6103.60740812,0.0005910288586380001,-0.18151031982259602,0.45125684080572703,0.632767160628324,0.0,0.066469907407407,5743,0.0,7308.36322386659,425,1.564981836038251,3.285016827850911,0.697985138069768,-0.20231630751339302,52.843436340000004,0.14822257850508602,113.1500015258789
2011-10-03 00:00:00+00:00,5.02401,17250345.19298104,44378426.2743439,7259.04096463,0.0012454764581230002,-0.19414619729968702,0.44889164160661704,0.6430378389063041,8.0,0.073796296296296,6376,0.0,6853.53935306571,422,1.5791913945626241,3.182001888625874,0.8251487225775551,-0.22381762189932,55.75343634,0.153174014078255,109.93000030517578
2011-10-04 00:00:00+00:00,4.96,17223547.010323662,44373140.5606199,5603.67361125,0.00065557195241,-0.213099199801025,0.447334559927262,0.660433759728286,0.0,0.0659375,5697,0.0,6719.30544980342,421,1.587222098649733,3.124956491104504,0.63653304934077,-0.23778419377971802,68.82087434,0.139582219419348,112.33999633789062
2011-10-05 00:00:00+00:00,4.8799366666666675,17201339.670700017,44371281.6719446,7253.96348448,0.000546388810542,-0.22930578556910103,0.446025129215386,0.675330914784487,0.0,0.06511574074074,5626,0.0,6758.69914326166,420,1.5916929397102861,3.065878188512225,0.8113814207370991,-0.255125664354941,68.82087434,0.127308882135892,114.41999816894531
2011-10-06 00:00:00+00:00,4.734425,17176291.737323467,44363931.5784472,6408.08896045,0.001262304643384,-0.26541176610052,0.442624418501731,0.708036184602251,22.37004837,0.066944444444444,5784,1.67037434,7895.51724972848,419,1.6006158235596342,2.9609593155173233,0.6901924367009541,-0.286430696267272,50.19042271000001,0.10642349133419401,116.48999786376953
2011-10-07 00:00:00+00:00,4.2728,17083990.350725267,44285941.7862562,6904.29311937,0.000621804331851,-0.389470372633526,0.437774900395181,0.8272452730287071,188.86,0.064074074074074,5536,0.049275030000000004,8183.66712154513,418,1.608246487535947,2.656806673053278,0.710458978330164,-0.39086984152228704,239.05042271000002,0.09954845627979901,115.70999908447266
2011-10-10 00:00:00+00:00,4.086946666666667,16982846.568892147,44206940.0568379,6153.34552432,0.000543691932588,-0.462537257167273,0.433446869317316,0.895984126484589,185.33550178000002,0.066655092592592,5759,0.010051599999999999,7922.81721858869,415,1.634091733916654,2.483856882545749,0.572834340919617,-0.43591838499532204,672.4557708899999,0.10083133924359601,119.58000183105469
2011-10-11 00:00:00+00:00,3.959153333333333,16858081.076341175,44087406.8508396,4655.23729813,0.001125033547076,-0.49618891091592104,0.43184376335099905,0.92803267426692,63.51,0.06755787037037,5837,4.442418,8158.91530241472,414,1.6437113532180412,2.453817768614612,0.41811065510918405,-0.43762515160033205,730.94577089,0.10144119475044801,119.69999694824219
2011-10-12 00:00:00+00:00,4.15,16792673.34261457,44027820.228082,6004.62867518,0.000770851193368,-0.419856539569238,0.43465240326716503,0.8545089428364031,103.01,0.067465277777777,5829,0.0,8211.43815511214,413,1.651874096136966,2.531035815488284,0.543954120001315,-0.400865973095397,849.9757708899999,0.11959835681616501,120.75
2011-10-13 00:00:00+00:00,4.04615,16773069.221002873,44015357.6089633,4854.15961153,0.0008569169254590001,-0.46169233618960803,0.432192398186702,0.89388473437631,0.0,0.056562499999999995,4887,0.0,7649.84281717074,412,1.6629043106808372,2.433182699696892,0.447026700323613,-0.431286027471718,846.94577089,0.10728546497849101,120.51000213623047
2011-10-14 00:00:00+00:00,3.98794,16730769.39954682,43979081.9176353,6953.40803011,0.000490123705561,-0.47726436161908303,0.43090741061256504,0.908171772231649,0.0,0.06912037037037,5972,0.0,6982.84523992352,411,1.6747007643739842,2.381285113636837,0.6301936091425411,-0.442983469591525,845.94577089,0.104455574690335,122.56999969482422
2011-10-17 00:00:00+00:00,2.5544640000000003,16463226.058185268,43706631.4011459,5904.29614349,0.000727630082501,-1.31041760295369,0.40607775736621105,1.7164953603199,3.3,0.06554398148148101,5663,3.3,7159.7996820222,408,1.7208199002724411,1.528261134995404,0.39172777160093203,-0.749919702357098,845.9457708900001,0.09070005770711001,120.2300033569336
2011-10-18 00:00:00+00:00,2.409323333333333,16356170.952744622,43583098.5780749,6002.90288072,0.000483579491069,-1.40535027700124,0.403035466569361,1.8083857435706001,5.0,0.054895833333333005,4743,0.0,6751.04988128541,407,1.737952456370143,1.379641499711235,0.357621670334804,-0.800153626718278,850.9457708900001,0.08879963825007,122.58000183105469
2011-10-19 00:00:00+00:00,2.262255714285714,16121468.482653841,43326880.9594145,6653.26182986,0.000490260257812,-1.5569472233919202,0.39930319456836705,1.95625041796029,0.0,0.057835648148148004,4997,0.0,6369.26443075264,406,1.755308061783805,1.273438291924913,0.347189335220052,-0.8300573369167861,850.9457708900001,0.09001658763772301,121.12999725341797
2011-10-20 00:00:00+00:00,2.348005,16109676.336600326,43293567.2555728,5756.01146197001,0.0010443797775100002,-1.44493512350222,0.40161761939448104,1.8465527428967001,0.059000000000000004,0.052476851851851004,4534,0.0,6145.59880884553,405,1.774471292098853,1.325688959001175,0.29651252801793304,-0.801467155380944,851.00477089,0.09578443183843001,121.66000366210938
2011-10-21 00:00:00+00:00,2.562545,16092161.918198705,43258372.3224507,6052.67678376,0.00044224792693000004,-1.22717536595479,0.407351816645839,1.63452718260063,3.02,0.05885416666666601,5085,0.0,5836.87615508953,404,1.7861688755532472,1.438833715655228,0.342906504922796,-0.7491520717317891,856.38397089,0.10469552795075,123.97000122070312
2011-10-24 00:00:00+00:00,2.538475833333333,16045202.918539666,43180600.4889448,6353.488442209999,0.0005490593461730001,-1.2801080032409,0.40349015879265404,1.68359816203355,0.0,0.067210648148148,5807,0.0,5578.86848175823,401,1.8209082579872402,1.394071240106989,0.41287568325524404,-0.753582957902709,848.36397089,0.09780963185938901,125.48999786376953
2011-10-25 00:00:00+00:00,2.773611666666667,16041154.510965094,43162342.3785838,6452.74079235,0.00042474855851100006,-1.10016414582657,0.40835163847497,1.50851578430154,3.0,0.05899305555555501,5097,0.0,5358.94727452349,400,1.834174983221736,1.5121848744195652,0.392240506176377,-0.697357220612234,839.5739708899999,0.10753952377992601,123.05000305175781
2011-10-26 00:00:00+00:00,2.7730099999999993,15923838.476364523,43031182.5268818,5853.08756534,0.0005275105327790001,-1.05869344919761,0.40914284106079,1.4678362902584001,82.31,0.059664351851851004,5155,0.0,5133.47547923817,399,1.851905206947821,1.504021366509651,0.35760141884817304,-0.690240640518603,900.4293515500001,0.113051782997757,124.30000305175781
2011-10-27 00:00:00+00:00,3.040114210526316,15930636.230744287,43026163.814221,5002.6844951,0.000536610914126,-0.85767867851147,0.41665297067580404,1.27433164918727,-114.8605,0.05297453703703701,4577,1.102418,5015.71525524331,398,1.867911058572403,1.594504898755532,0.31746563027935903,-0.644231355701126,807.02339655,0.12645755083496,128.6300048828125
2011-10-28 00:00:00+00:00,3.185198,15970444.603522327,43058108.5327585,5253.04376757,0.000579429318444,-0.785875850475033,0.41807781418217,1.2039536646572,0.0,0.05802083333333301,5013,0.0,5465.80043714371,397,1.8844146847047312,1.688763108157713,0.362053341637292,-0.596702871543491,807.02339655,0.13364618932172,128.60000610351562
2011-10-31 00:00:00+00:00,3.243748333333333,16007294.666005477,43085642.8979973,6553.1218532,0.00047639175189,-0.723986177670985,0.41883276616711,1.1428189438381,3.210077949999999,0.058460648148148005,5051,0.26,5155.51030069355,394,1.9324120030940222,1.678600799487739,0.46172572492055,-0.581834696881221,788.42342613,0.137442204108871,125.5
2011-11-01 00:00:00+00:00,3.163761999999999,16012022.932510417,43084571.9155506,7504.903029849999,0.000653310220065,-0.7881630093462051,0.41491282613842806,1.20307583548463,0.0,0.065127314814814,5627,0.0,5195.57399170161,393,1.942660688030066,1.6122055450194281,0.5346524855008761,-0.607871061332248,788.42342613,0.13144044692814802,122.0
2011-11-02 00:00:00+00:00,3.253693333333333,16032577.026152179,43099464.8044344,7703.29867938,0.00042821647157800005,-0.7598950640551011,0.41554533590406706,1.17544039995917,0.0,0.06755787037037,5837,0.0,4977.72618409414,392,1.9526298214082112,1.666313449513338,0.54884997418689,-0.5788817000322061,780.42342613,0.137157957916463,123.98999786376953
2011-11-03 00:00:00+00:00,3.1555,15974793.287641335,43036080.4910797,6252.90902778,0.00046522790705500004,-0.7824788702312441,0.41344953702867204,1.19592840725992,3.02,0.070925925925925,6128,0.0,5168.94306315127,391,1.965742321096177,1.616022591520821,0.444941716376121,-0.5948231763601151,783.44342613,0.12999186936492202,126.25
2011-11-04 00:00:00+00:00,3.05545,15966805.36048289,43021617.8789619,7353.149473349999,0.000428316242096,-0.81315857083413,0.41136896310397203,1.2245275339381,-6.594225349999995,0.073993055555555,6393,0.010404199999999999,4894.82568671084,390,1.978878347082286,1.577156071570387,0.511952302087884,-0.6071894348407081,776.84920078,0.122424760849136,125.4800033569336
2011-11-07 00:00:00+00:00,3.006116666666666,16000221.273088343,43028330.9606377,6603.4802227400005,0.0005270285701790001,-0.858057727580752,0.40845885216138705,1.26651657974214,2.9499999999999993,0.062083333333333005,5364,0.0203222,4446.4774306111,387,2.028119799203973,1.48221849017329,0.43325249312794906,-0.6336488990390721,579.76730601,0.12795771418402302,126.26000213623047
2011-11-08 00:00:00+00:00,3.045683333333333,15974298.139120635,42994796.5570395,7454.167800679999,0.000559123538863,-0.845338659694234,0.40828305744924903,1.25362171714348,-2.76,0.06765046296296201,5845,0.12,4213.78398290486,386,2.049767431443592,1.482421085887996,0.502752392646987,-0.624373547237413,376.90730600999996,0.128238131761322,127.87999725341797
2011-11-09 00:00:00+00:00,2.948212857142856,14719328.476720035,41731133.9963379,8053.28183143,0.00040751478697600003,-0.871032583608176,0.404194478445254,1.27522706205343,2.1718318500000002,0.072766203703703,6287,0.0,6104.17185309816,385,2.064421911499168,1.428105776595778,0.528188112562734,-0.60583725864101,193.74363608,0.11153081866843301,123.16000366210938
2011-11-10 00:00:00+00:00,2.847718846153846,14730750.929160435,41732362.785578,7053.33778992,0.000473221334269,-0.9070652454257091,0.40134152460621203,1.30840677003192,-29.521654049999995,0.074074074074074,6400,8.9238222,6247.42583320523,384,2.078803041238194,1.374149598095111,0.447267644557966,-0.62754072027521,100.71148203000007,0.11032606291952901,124.31999969482422
2011-11-11 00:00:00+00:00,3.073526923076923,14712383.998399083,41704112.7041828,5952.09090012,0.000351288338012,-0.7862910273055751,0.406264406656199,1.19255543396177,21.51,0.05756944444444401,4974,0.0,6282.01461877388,383,2.09645522672668,1.466058937912926,0.379526525050054,-0.5740604277854281,19.21148203000007,0.137181664702539,126.66000366210938
2011-11-14 00:00:00+00:00,2.142239487179486,14700729.356702272,41660378.4537786,7152.75307178,0.000384896801605,-1.41910511786872,0.384862665992451,1.8039677838611698,148.86815405,0.066724537037037,5765,0.0,6102.86338415064,380,2.144710649417082,0.9988477875846491,0.38817933729576803,-0.796718664918668,147.57963608,0.08487942040733601,125.45999908447266
2011-11-15 00:00:00+00:00,2.324486197288458,14703225.42659038,41643868.2452918,8252.88289742,0.00034932004438100004,-1.33469499941765,0.38591648163916603,1.7206114810568098,-7.37968562,0.068761574074074,5941,1.3528143799999999,6029.79935270718,379,2.1577703501295122,1.07063181046216,0.41454575646816205,-0.7553600310981351,140.19845046,0.091850662316938,126.08000183105469
2011-11-16 00:00:00+00:00,2.567874444444445,12074407.134558618,38997838.8357183,6753.76975825,0.000558170974868,-0.977294740744252,0.397908505754685,1.3752032464989399,-129.64031483,0.0684375,5913,4.44015405,13078.2396071806,378,2.172473828625972,1.169225987292748,0.355915016148721,-0.615782204567437,7.257635629999982,0.10447526345372601,124.08000183105469
2011-11-17 00:00:00+00:00,2.25,11997304.008389995,38901587.0901537,6952.8477958700005,0.00040958697121000004,-1.2086546688683,0.38330611204422205,1.59196078091253,7.325482170000001,0.055787037037037,4820,5.9995,12613.0277666289,377,2.193023909812686,1.031641324467972,0.344167523487078,-0.6799440437778621,9.58261779999998,0.090081525507926,122.11000061035156
2011-11-18 00:00:00+00:00,2.051027142857143,11724685.578871269,38609036.5424332,6653.35692678,0.0005045463240500001,-1.40259751122043,0.377476664941213,1.7800741761616399,66.51,0.058287037037037005,5036,1.6595,12231.2901101819,376,2.215398100415074,0.970373375751542,0.32367696835111,-0.697920181931033,76.09211779999998,0.081814925513361,121.9800033569336
2011-11-21 00:00:00+00:00,2.28936,11698144.841943096,38523330.8315774,5902.77203285,0.000469615433998,-1.16544056174719,0.38472013327346305,1.55016069502065,-6.922123550000002,0.053842592592592005,4652,0.0,12256.2994491417,373,2.239528044907179,1.022251096701441,0.28347849904779604,-0.660668221654334,54.43813563000003,0.10459982768178601,119.66000366210938
2011-11-22 00:00:00+00:00,2.326955,11723793.649630554,38530534.480554,7002.95829998,0.00042243575547300005,-1.14236895776104,0.382578951602261,1.5249479093633,-54.999500000000005,0.061932870370370006,5351,0.0,12639.2849758513,372,2.250229249324887,1.031500457429561,0.348502767747484,-0.652919852496583,-0.561864369999966,0.10941601788098301,119.19000244140625
2011-11-23 00:00:00+00:00,2.332055,11676462.708810456,38465313.2021063,6703.51238566,0.000523961985587,-1.13799783936091,0.38462732821725604,1.52262516757816,0.0,0.06324074074074,5464,0.0,9940.70616709408,371,2.258521462539803,1.032537232290703,0.338073667142942,-0.647972050091696,-0.561864369999966,0.11017642306255401,116.55999755859375
2011-11-25 00:00:00+00:00,2.493312857142857,11845987.29593452,38602214.1389573,6754.2864208,0.0006346223024830001,-1.00678956656929,0.386855202816261,1.39364476938555,-106.21653463000001,0.061932870370370006,5351,0.06723865,10672.2199933493,369,2.28635079444388,1.090162982013554,0.35903789689611704,-0.6125116650398551,-172.85052255000005,0.126757981322304,116.33999633789062
2011-11-28 00:00:00+00:00,2.547295294117646,11348471.835124202,38059394.4665286,6353.04346641,0.00047905644374800004,-0.9253008157006821,0.38951170745644,1.31481252315712,117.53838928000002,0.067164351851851,5803,0.0,11363.1792961261,366,2.330676344957672,1.089554972098075,0.344207741951342,-0.582991467722344,-83.99573986000007,0.13779525933778702,119.70999908447266
2011-11-29 00:00:00+00:00,2.7501949999999997,11532991.288794067,38233852.7373832,6904.38064219,0.000634472868316,-0.7937183502540741,0.39731190544287204,1.19103025569695,-188.96643028999998,0.072638888888888,6276,6.99814585,12347.730689141,365,2.347887655895932,1.181808391200263,0.41534241634468405,-0.530172050215135,-276.97267015,0.14570597338285401,120.05000305175781
2011-11-30 00:00:00+00:00,2.944309999999999,11715633.215030327,38407385.5571495,8103.6548132,0.00045100800617100005,-0.652192445102589,0.408318737098373,1.06051118220096,7.871549519999995,0.077488425925925,6695,2.72999483,12807.4015906983,364,2.362575334250334,1.246229043923484,0.49848595436525406,-0.49334752169210805,-272.3121985800001,0.17302415982258101,124.98999786376953
2011-12-01 00:00:00+00:00,3.068399583333333,11757650.029515754,38443400.1265464,9104.48500523,0.000492614928513,-0.6206055225278341,0.409711357390018,1.03031687991785,-67.16037558,0.07141203703703701,6170,1.0,13052.5171465033,363,2.37404752399128,1.297342475743548,0.5970571195698511,-0.46034021588383806,-339.47257416,0.179448243455465,124.97000122070312
2011-12-02 00:00:00+00:00,3.110931538461538,11801583.407863177,38482045.4243202,7304.59537048,0.000629106780995,-0.590349876289202,0.412185117956319,1.00253499424552,27.342583819999998,0.071435185185185,6172,0.01,13202.8688489212,362,2.388197723821141,1.295919127734206,0.48360414593890905,-0.45734498791642103,-312.12999034000006,0.19195292777893,124.86000061035156
2011-12-05 00:00:00+00:00,2.85107,11712434.37381167,38367762.2318332,7903.00216604,0.000379876656607,-0.697764041160992,0.39993713030342704,1.09770117146442,69.98524986,0.070358796296296,6079,2.25,11396.9727856346,359,2.443121728052658,1.1669782832607791,0.48464449254718905,-0.512797384028103,-310.64433438000003,0.158700401523647,126.22000122070312
2011-12-06 00:00:00+00:00,3.03351,11808629.981780536,38457137.0204524,8554.24956871,0.0004967786684110001,-0.6309461743030621,0.40461573948052204,1.03556191378358,9.762520279999997,0.090358796296296,7807,0.0,11605.3681519469,358,2.463020763778638,1.229867829190678,0.541958344980075,-0.47074017069077306,-296.3258141,0.18211034181087,126.26000213623047
2011-12-07 00:00:00+00:00,2.973728571428571,11607505.730291992,38249467.8988893,6903.8696113099995,0.000560498898134,-0.6584940157751591,0.40037375827278904,1.05886777404795,-41.224380280000005,0.06940972222222201,5997,1.7000000000000002,11496.7254314547,357,2.485358552117697,1.203238863644806,0.43887844394755304,-0.47330014516294805,-340.49969437999994,0.16410969670189202,126.7300033569336
2011-12-08 00:00:00+00:00,2.988714000000001,11627236.805825137,38262261.5689392,8202.738939840001,0.000333905523519,-0.633839397995695,0.40246924983832205,1.03630864783402,-6.888184939999999,0.065462962962962,5656,1.76052382,10938.6291274195,356,2.505734240991022,1.192749794095465,0.516200936579798,-0.473597938380427,-344.6278793199999,0.17869714222406502,123.94999694824219
2011-12-09 00:00:00+00:00,2.962285,11678556.382797621,38307122.691428,7353.0104452,0.00040941669027,-0.643213038284508,0.399991257486958,1.04320429577147,40.115517999999994,0.06297453703703701,5441,0.05604182,10958.5428059395,355,2.525505922250791,1.169073679054634,0.46561753928812805,-0.48359769438641903,-306.68419316999996,0.173074311660285,126.05000305175781
2011-12-12 00:00:00+00:00,3.145873,11852605.600900762,38469154.0292977,6527.32322513,0.027166300643318,-0.529047423975263,0.411894444002154,0.9409418679774171,51.58960074,0.05480324074074001,4735,0.72081474,11420.5897553507,352,2.561848544130542,1.241317201968293,0.43130262499389,-0.43018858748055105,-138.58994544000006,0.21897639768071503,124.20999908447266
2011-12-13 00:00:00+00:00,3.2499000000000002,11875967.911947224,38489686.2011417,6604.05414175,0.0006138868130060001,-0.5255547902753941,0.41135850771279603,0.93691329798819,-1.893889549999997,0.061041666666666,5274,0.26519676000000003,11222.8784266559,351,2.571431117258979,1.263857390699417,0.447942776340206,-0.41276123630576306,-140.49383498999998,0.22036091861363,123.05000305175781
2011-12-14 00:00:00+00:00,3.147667777777777,11847682.23230321,38457967.4645172,7653.86264306,0.0005046658452250001,-0.5602037851211951,0.40542346495734605,0.9656272500785411,-26.12521738000001,0.06410879629629601,5539,31.42528181,11142.8468311201,350,2.583668471804674,1.20768074569846,0.511200053730812,-0.443800634248373,-315.48720642,0.20451325904113601,121.73999786376953
2011-12-15 00:00:00+00:00,3.2019916666666672,11873352.566663373,38480360.7728424,5607.82976711,0.001396220540773,-0.528028969414945,0.409056805641532,0.937085775056477,25.8286006,0.054837962962962006,4738,0.0,11080.392829379,349,2.602973327250242,1.231401186822953,0.37423048036954504,-0.422649261893691,-282.27742019999994,0.222168297443347,122.18000030517578
2011-12-16 00:00:00+00:00,3.206595,11902981.49966826,38507034.4297995,5902.701764009999,0.00045771650305500005,-0.522169433690586,0.408869729036818,0.9310391627274041,22.1602477,0.058402777777777005,5046,0.84200597,11053.621703624,348,2.618548838055149,1.22203945692939,0.397098804446311,-0.42438562678725106,-130.47635766999997,0.22544784611565802,121.58999633789062
2011-12-19 00:00:00+00:00,3.5238750000000003,12031983.393386263,38630658.7294932,7954.15730356,0.000522657951224,-0.38703279873163504,0.42962723937456104,0.816660038106196,-74.14773869,0.065798611111111,5685,21.14621171,9654.41690710786,345,2.656229437202099,1.3266455640638561,0.56140887163086,-0.34444939956643905,-376.07431095000015,0.245902218255685,120.29000091552734
2011-12-20 00:00:00+00:00,3.981072424242424,12207898.853461556,38815852.9424772,6705.90673522,0.000880825733674,-0.244286749713387,0.45288517076831203,0.6971719204816991,-60.93893379000001,0.07130787037037001,6161,0.68030608,10830.0367326842,344,2.66863896128232,1.49179880905638,0.5601285851116711,-0.23369850536492,-372.38826257000005,0.253892115462207,123.93000030517578
2011-12-21 00:00:00+00:00,3.8821,12277701.090525966,38894509.7773239,7454.26075206,0.0005715861306330001,-0.26502622012986604,0.44673212557512204,0.7117583457049881,306.81726383,0.062824074074074,5428,13.22307822,10906.8553331565,343,2.685246348997473,1.445714655360901,0.617767149966933,-0.260500147513442,-58.64887519000001,0.24853252992322802,124.16999816894531
2011-12-22 00:00:00+00:00,3.908236249999999,12328971.305031296,38953532.3751784,7403.45347236,0.000466467760335,-0.262214453450389,0.445529193773929,0.707743647224318,-236.27935176999998,0.066099537037037,5711,0.0,11006.2425905727,342,2.6964155646734342,1.448704272879057,0.600281860826798,-0.25540265500506,-239.92822695999996,0.24903264347787102,125.2699966430664
2011-12-23 00:00:00+00:00,3.94678,12387682.636392668,39020607.5087192,7102.65278626001,0.000373492318972,-0.25059957971922303,0.445901319257733,0.6965008989769561,77.82666667000001,0.06412037037037001,5540,63.6640085,10795.9399331765,341,2.706161365948618,1.4543330821,0.5819935581159911,-0.24927118294262102,-162.10156028999995,0.25513221788683105,126.38999938964844
2011-12-27 00:00:00+00:00,4.107745,12501078.45018765,39174411.1334499,7252.99677875,0.000413178006473,-0.20729226237859,0.448827508887908,0.656119771266498,38.51223987,0.058634259259259004,5066,2.91,10164.6975916675,337,2.7462143899592952,1.495784529794444,0.6046299217950011,-0.20643226112734503,174.18449271999998,0.27281447330526304,126.48999786376953
2011-12-28 00:00:00+00:00,4.183901479291041,12553404.709696066,39238497.4478844,7753.14922344,0.000406186357213,-0.17069526259168302,0.45523015486406704,0.625925417455749,2.1219234,0.056076388888888,4845,0.028763399999999998,9996.47251284198,336,2.758656820118293,1.516644422306806,0.663565546988776,-0.18800362940926102,58.76802684000006,0.282418701199922,124.83000183105469
2011-12-29 00:00:00+00:00,4.166566666666666,12575947.578308672,39273987.960909,6904.15995739,0.000602529115152,-0.18029666026853303,0.45148246155680205,0.631779121825335,2.004267290000001,0.058726851851851,5074,2.69100598,9927.18562121722,335,2.772040673217652,1.5086286577266401,0.602251432453993,-0.18876228981095503,249.73922442000003,0.278330551446449,126.12000274658203
2011-12-30 00:00:00+00:00,4.247842857142857,12619312.284574833,39330088.5258097,7103.33845198,0.00046998351585900004,-0.15808257743039,0.455184270912775,0.613266848343165,43.42899402,0.056817129629629,4909,5.77,9801.82031254668,334,2.7857498895939763,1.524847177778039,0.616294512926111,-0.17273431001703202,285.2976689200001,0.28700811869194404,125.5
2012-01-03 00:00:00+00:00,4.883427777777778,12802787.283692796,39608486.9311917,7955.35215755,0.00067277443462,-0.008736555884539001,0.48165764691050705,0.49039420279504603,107.1920983,0.06497685185185101,5614,7.70615407,12215.570245036,330,2.836624902459996,1.715414063304629,0.8217846924140291,-0.01798728786542,418.14274801,0.304785022448312,127.5
2012-01-04 00:00:00+00:00,5.58749,12913403.78374767,39745716.1431045,7464.19587733,0.0019018629150810002,0.11423892696028501,0.510453318872203,0.39621439191191804,-381.08410818000004,0.064606481481481,5582,0.54084075,12748.7459756687,329,2.845461229560008,1.963650019882361,0.778932075448803,0.16528802076461202,-32.92761002999998,0.36879452245370303,127.69999694824219
2012-01-05 00:00:00+00:00,6.982924814814817,13297872.494563192,40172225.8534898,7355.69832762001,0.000774682071803,0.28667277636191,0.55438290232748,0.26771012596556903,17.907617800000004,0.079247685185185,6847,7.18334975,14526.1289085133,328,2.856593432464881,2.444493758003719,0.926744797763227,0.513917323196032,-24.78251251000006,0.40365495422011205,128.0399932861328
2012-01-06 00:00:00+00:00,6.696863333333334,13587726.137090512,40513779.2459161,8556.48923847,0.0007583996530750001,0.246313577591172,0.538219133109828,0.29190555551865605,-3.670000000000001,0.074918981481481,6473,0.03501854,16261.7742121066,327,2.863419910965212,2.338763975094357,1.19055546793025,0.430608650220535,12.771867769999972,0.391339496309823,127.70999908447266
2012-01-09 00:00:00+00:00,6.316294999999997,14044581.368327603,41123946.3465313,8206.36959413,0.0007761768534710001,0.195317642404108,0.516146951302143,0.320829308898035,2.88921878,0.06884259259259201,5948,0.07057749,17791.7865113943,324,2.896159308669514,2.144354392692887,1.10465362091029,0.289849495701731,9.221530750000056,0.37385149595947,128.02000427246094
