Date,close,realizedcap,transaction_rate,total_transaction,mvrv_z_score,puell-multiple,SPY
2014-07-10 00:00:00+00:00,7.71801,426765366.663703,0.050277777777777005,4344,-1.06519053408482,0.705488129930244,196.33999633789062
2014-07-11 00:00:00+00:00,7.788201666666668,426874572.691911,0.052384259259259006,4526,-1.05323331897697,0.7182143736851391,196.61000061035156
2014-07-14 00:00:00+00:00,8.657096666666668,429052611.589405,0.0634375,5481,-0.9182158782462511,0.727635748023971,197.60000610351562
2014-07-15 00:00:00+00:00,8.64,429142286.553593,0.055879629629629,4828,-0.92033972254673,0.749126334341464,197.22999572753906
2014-07-16 00:00:00+00:00,8.332317010793856,429054701.696501,0.066840277777777,5775,-0.974570604437569,0.720856481852102,197.9600067138672
2014-07-17 00:00:00+00:00,8.710783333333334,429133737.493701,0.07934027777777701,6855,-0.9060975770786971,0.7817184753980531,195.7100067138672
2014-07-18 00:00:00+00:00,8.75,429530610.917534,0.082291666666666,7110,-0.9003534861816511,0.8547221250091981,197.7100067138672
2014-07-21 00:00:00+00:00,8.552724000000001,426088879.363472,0.065046296296296,5620,-0.910911139074239,0.70236725277802,197.33999633789062
2014-07-22 00:00:00+00:00,8.499782648037261,426271152.914522,0.072314814814814,6248,-0.9196426825245,0.694591229523092,198.1999969482422
2014-07-23 00:00:00+00:00,8.387960000000001,426375943.266016,0.066076388888888,5709,-0.93736529902,0.767356785439517,198.63999938964844
2014-07-24 00:00:00+00:00,7.779116,425838620.762937,0.09495370370370301,8204,-1.035643054153,0.743325360300601,198.64999389648438
2014-07-25 00:00:00+00:00,7.557172,425769635.030419,0.0809375,6993,-1.07033253776038,0.676933687680219,197.72000122070312
2014-07-28 00:00:00+00:00,7.718999999999998,425066770.659283,0.053391203703703004,4613,-1.07287639839586,0.6806405429247521,197.8000030517578
2014-07-29 00:00:00+00:00,7.596839999999999,424516548.307207,0.06439814814814801,5564,-1.05427448021138,0.666143084018273,196.9499969482422
2014-07-30 00:00:00+00:00,7.229935,424356576.143596,0.055613425925925004,4805,-1.1145472461993,0.601555049808525,196.97999572753906
2014-07-31 00:00:00+00:00,7.533728571428571,424129936.759254,0.066296296296296,5728,-1.06106552069096,0.6448841107603881,193.08999633789062
2014-08-01 00:00:00+00:00,7.781499999999998,424435056.101875,0.06354166666666601,5490,-1.01989857815661,0.63236284218351,192.5
2014-08-04 00:00:00+00:00,7.386067142857142,425239594.110484,0.058750000000000004,5076,-1.0942453767838,0.596758586581245,193.88999938964844
2014-08-05 00:00:00+00:00,7.212578249160451,425641598.294902,0.09708333333333301,8388,-1.11980108025115,0.614492447153812,192.00999450683594
2014-08-06 00:00:00+00:00,7.14756,426213366.212585,0.094930555555555,8202,-1.13322352432857,0.629988027956189,192.07000732421875
2014-08-07 00:00:00+00:00,7.14211111111111,427123891.560008,0.095787037037037,8276,-1.13833622444765,0.659749972666381,191.02999877929688
2014-08-08 00:00:00+00:00,6.996366666666668,427224060.065313,0.06175925925925901,5336,-1.16298461238409,0.6467535102674971,193.24000549316406
2014-08-11 00:00:00+00:00,6.053594775267737,424444001.21446,0.065729166666666,5679,-1.30728544506146,0.571894486691044,193.8000030517578
2014-08-12 00:00:00+00:00,5.648665714285713,423024171.841246,0.075497685185185,6523,-1.36863939370495,0.46527129320952204,193.52999877929688
2014-08-13 00:00:00+00:00,4.997112857142858,420793467.839144,0.076458333333333,6606,-1.4693491577642899,0.43006153831714805,194.83999633789062
2014-08-14 00:00:00+00:00,5.04749357142857,417479163.218322,0.061770833333333004,5337,-1.44098466500361,0.446676386223309,195.75999450683594
2014-08-15 00:00:00+00:00,5.051666666666666,416653380.157145,0.048796296296296005,4216,-1.4355359405302,0.405216868285915,195.72000122070312
2014-08-18 00:00:00+00:00,3.631293571428572,412815507.299565,0.069097222222222,5970,-1.6600002058374699,0.29622362847960904,197.36000061035156
2014-08-19 00:00:00+00:00,4.651182778159418,410340685.499598,0.0615625,5319,-1.46943010494982,0.31818418843092605,198.38999938964844
2014-08-20 00:00:00+00:00,5.494134852148812,409271106.642331,0.06582175925925901,5687,-1.31690696076466,0.402368084274251,198.9199981689453
2014-08-21 00:00:00+00:00,5.771082383203414,409607301.779191,0.052673611111111004,4551,-1.2702287708881599,0.49726903716333903,199.5
2014-08-22 00:00:00+00:00,5.22377547169811,409276242.118805,0.044351851851851004,3832,-1.36339302226732,0.453620568782843,199.19000244140625
2014-08-25 00:00:00+00:00,5.211213333333333,409372892.403383,0.039560185185185004,3418,-1.3654224943265,0.427971366939131,200.1999969482422
2014-08-26 00:00:00+00:00,5.528574285714287,409642799.737077,0.042800925925925,3698,-1.31107415624573,0.43189610028742,200.3300018310547
2014-08-27 00:00:00+00:00,5.3690750000000005,409701100.921635,0.043020833333333,3717,-1.33930203316207,0.44540175689780703,200.25
2014-08-28 00:00:00+00:00,5.252944999999999,409559973.544938,0.036620370370370005,3164,-1.35839773952571,0.42674798238465306,200.13999938964844
2014-08-29 00:00:00+00:00,5.34765,409310729.121527,0.045960648148148,3971,-1.34010850907979,0.40974883057961203,200.7100067138672
2014-09-02 00:00:00+00:00,4.8019942857142865,408447785.485564,0.046770833333333005,4041,-1.43074390307514,0.41056348926094105,200.61000061035156
2014-09-03 00:00:00+00:00,4.874666666666666,408455750.72509,0.048263888888888,4170,-1.41777844914525,0.39636197016983205,200.5
2014-09-04 00:00:00+00:00,5.152845833333334,408493558.41724,0.055196759259259,4769,-1.3685024974401099,0.38843104603232304,200.2100067138672
2014-09-05 00:00:00+00:00,4.95294,408454874.693159,0.036053240740740004,3115,-1.40355997646699,0.399278387583743,201.11000061035156
2014-09-08 00:00:00+00:00,5.043451666666667,408131503.141811,0.034398148148148004,2972,-1.3850391645573699,0.41711603263586206,200.58999633789062
2014-09-09 00:00:00+00:00,4.8052800000000016,408188956.04605,0.040625,3510,-1.42768069783189,0.409030832373579,199.32000732421875
2014-09-10 00:00:00+00:00,5.327216000000001,408052451.462331,0.050671296296296006,4378,-1.33344929118271,0.390629645518205,200.07000732421875
2014-09-11 00:00:00+00:00,5.4208,407928351.552752,0.045775462962962005,3955,-1.3156976382736,0.44304173843931,200.3000030517578
2014-09-12 00:00:00+00:00,5.309411333333333,407851193.115011,0.042199074074074,3646,-1.33489172907817,0.46778024343793206,199.1300048828125
2014-09-15 00:00:00+00:00,5.129733,407521411.886493,0.044641203703703,3857,-1.3643936928918499,0.46124339828683203,198.97999572753906
2014-09-16 00:00:00+00:00,5.015,407504448.935605,0.047534722222222006,4107,-1.38473839149862,0.428511591101966,200.47999572753906
2014-09-17 00:00:00+00:00,4.96166,406815451.837115,0.050520833333333,4365,-1.38192697309357,0.403729687397194,200.75
2014-09-18 00:00:00+00:00,4.6183,406123663.052551,0.044502314814814,3845,-1.44753955909784,0.367474430581538,201.82000732421875
2014-09-19 00:00:00+00:00,4.282699999999998,405684884.154112,0.048969907407407004,4231,-1.50650012830049,0.33318276479186604,200.6999969482422
2014-09-22 00:00:00+00:00,4.288633157894736,404816767.609905,0.059884259259259005,5174,-1.5004639707146898,0.34631261552471404,199.14999389648438
2014-09-23 00:00:00+00:00,4.7373781818181815,403871508.124055,0.044953703703703,3884,-1.41341959600565,0.36681942676921403,198.00999450683594
2014-09-24 00:00:00+00:00,4.660554166666668,403938090.335296,0.041122685185185005,3553,-1.42923235769674,0.43303816473355206,199.55999755859375
2014-09-25 00:00:00+00:00,4.507313403245941,403910324.57421,0.041435185185185006,3580,-1.45531161385509,0.38373418111831303,196.33999633789062
2014-09-26 00:00:00+00:00,4.453633636363637,403920159.183679,0.040462962962962,3496,-1.46508898183013,0.36019955189815,197.89999389648438
2014-09-29 00:00:00+00:00,4.22079623015873,403593273.971712,0.039594907407407,3421,-1.50574534690495,0.34228531908555,197.5399932861328
2014-09-30 00:00:00+00:00,4.46324,403566752.61145,0.035208333333333,3042,-1.46101277348041,0.336910706282997,197.02000427246094
2014-10-01 00:00:00+00:00,4.3906,403616189.523968,0.029212962962962004,2524,-1.47457037208442,0.38287255600085,194.35000610351562
2014-10-02 00:00:00+00:00,4.280217777777779,403672367.74365,0.027106481481481003,2342,-1.49516582924209,0.341805754035279,194.3800048828125
2014-10-03 00:00:00+00:00,4.02183,403612954.032666,0.028611111111111004,2472,-1.54247722397391,0.36106092095782305,196.52000427246094
2014-10-06 00:00:00+00:00,3.770396842105263,402193705.466388,0.038298611111111006,3309,-1.5810925294681701,0.292186176712247,196.2899932861328
2014-10-07 00:00:00+00:00,3.816638,401406955.692909,0.043773148148148006,3782,-1.56812384167474,0.266459597928394,193.25999450683594
2014-10-08 00:00:00+00:00,3.921416666666666,401216123.52964,0.039537037037037,3416,-1.5476399722296699,0.278089656862265,196.63999938964844
2014-10-09 00:00:00+00:00,3.840002987041768,400778300.569037,0.045891203703703004,3965,-1.56033770074303,0.31660534578139204,192.74000549316406
2014-10-10 00:00:00+00:00,3.7961,400715672.118251,0.039791666666666003,3438,-1.56821979041039,0.31967925476601,190.5399932861328
2014-10-13 00:00:00+00:00,3.856785,400571629.002628,0.035486111111111,3066,-1.5562545235841498,0.296357451828413,187.41000366210938
2014-10-14 00:00:00+00:00,4.069025,400591786.342836,0.061863425925925,5345,-1.51667551922569,0.28557778838638104,187.6999969482422
2014-10-15 00:00:00+00:00,3.994714285714285,400679289.897568,0.030023148148148004,2594,-1.53110135402685,0.32425981298460504,186.42999267578125
2014-10-16 00:00:00+00:00,3.98034,400736709.648823,0.031828703703703005,2750,-1.5341414218987701,0.33024347253645,186.27000427246094
2014-10-17 00:00:00+00:00,3.976,400737516.94309,0.029849537037037,2579,-1.53497881327811,0.314613348557849,188.47000122070312
2014-10-20 00:00:00+00:00,3.884328571428571,399489837.997192,0.034791666666666006,3006,-1.54491846668197,0.304501937578735,190.3000030517578
2014-10-21 00:00:00+00:00,3.9050000000000002,399496758.422184,0.028958333333333003,2502,-1.54137875961028,0.307401626758565,194.07000732421875
2014-10-22 00:00:00+00:00,3.828230000000001,396141743.901458,0.028124999999999997,2430,-1.5367830844322898,0.307983307457497,192.69000244140625
2014-10-23 00:00:00+00:00,3.69865,396104658.744153,0.032430555555555005,2802,-1.56116356999106,0.313641640727504,194.92999267578125
2014-10-24 00:00:00+00:00,3.713910344823158,396075626.625465,0.031180555555555003,2694,-1.55817272719208,0.302725540725376,196.42999267578125
2014-10-27 00:00:00+00:00,3.783225,395931176.621993,0.034618055555555,2991,-1.54433253041292,0.292074746089308,196.16000366210938
2014-10-28 00:00:00+00:00,3.801666666666666,395830465.512675,0.046481481481481006,4016,-1.54028667418503,0.32883025829513,198.41000366210938
2014-10-29 00:00:00+00:00,3.685052916666667,395662048.578389,0.032048611111111,2769,-1.56163986573972,0.32421029306064303,198.11000061035156
2014-10-30 00:00:00+00:00,3.7786,395658952.371372,0.028912037037037003,2498,-1.54379193938532,0.271219995918523,199.3800048828125
2014-10-31 00:00:00+00:00,3.730983333333333,395623042.076367,0.029965277777777,2589,-1.5527442221110301,0.283053831152771,201.66000366210938
2014-11-03 00:00:00+00:00,3.561628333333333,395512646.886481,0.027361111111111003,2364,-1.5848164217503,0.295788750048115,201.77000427246094
2014-11-04 00:00:00+00:00,3.604156666666667,395346848.194271,0.026018518518518004,2248,-1.57577216747477,0.28986870440240803,201.07000732421875
2014-11-05 00:00:00+00:00,3.62,395432773.620544,0.030150462962962,2605,-1.57330241028905,0.329854098872426,202.33999633789062
2014-11-06 00:00:00+00:00,3.633127,395297441.587846,0.027696759259259,2393,-1.57007075372206,0.300397855846,203.14999389648438
2014-11-07 00:00:00+00:00,3.54148,395264831.034014,0.028310185185185,2446,-1.58766484638366,0.27645369682341703,203.33999633789062
2014-11-10 00:00:00+00:00,3.6956300735473633,394980173.683156,0.041921296296296005,3622,-1.58736142507582,0.270761755408375,203.97999572753906
2014-11-11 00:00:00+00:00,3.6758899688720703,395032441.365255,0.035266203703703,3047,-1.58775842703565,0.29780774536320404,204.17999267578125
2014-11-12 00:00:00+00:00,4.030510169491524,395001257.839911,0.044918981481481005,3881,-1.49146992036902,0.27516323894514,203.9600067138672
2014-11-13 00:00:00+00:00,4.07981111111111,395320126.369385,0.052789351851851005,4561,-1.48366554676262,0.350079834609543,204.19000244140625
2014-11-14 00:00:00+00:00,3.949726666666667,395251737.332145,0.04136574074074,3574,-1.5085963775884599,0.33468051072950805,204.24000549316406
2014-11-17 00:00:00+00:00,3.84854,395318752.548125,0.039456018518518,3409,-1.52875284412849,0.351355074375759,204.3699951171875
2014-11-18 00:00:00+00:00,3.71982,395315630.513094,0.035300925925925,3050,-1.55398832393946,0.308503184441534,205.5500030517578
2014-11-19 00:00:00+00:00,3.771425,395162724.745612,0.038483796296296,3325,-1.54301217366068,0.31130466729612505,205.22000122070312
2014-11-20 00:00:00+00:00,3.58815,395146034.38852,0.039733796296296,3433,-1.5789803230941901,0.29440276775372504,205.5800018310547
2014-11-21 00:00:00+00:00,3.445785555555556,394984854.685224,0.038715277777777,3345,-1.6061524733396602,0.292221019437375,206.67999267578125
2014-11-24 00:00:00+00:00,3.607718888888888,395021597.84262,0.038402777777777,3318,-1.5746781417257298,0.305542632914151,207.25999450683594
2014-11-25 00:00:00+00:00,3.541,395001488.015396,0.038726851851851006,3346,-1.5878392271098,0.32074306570604805,207.11000061035156
2014-11-26 00:00:00+00:00,3.544,394535203.606504,0.039398148148148,3404,-1.58461316482193,0.26281831964742103,207.63999938964844
2014-11-28 00:00:00+00:00,3.56,394534677.251293,0.035266203703703,3047,-1.58157521337885,0.27101635287352704,207.1999969482422
2014-12-01 00:00:00+00:00,3.5463750000000003,394602927.509427,0.033715277777777004,2913,-1.58489600697897,0.30364314266984604,205.75999450683594
2014-12-02 00:00:00+00:00,3.596609999999999,394521367.47821,0.040185185185185004,3472,-1.5744606380300699,0.304295864336986,207.08999633789062
2014-12-03 00:00:00+00:00,3.543,394557726.424351,0.038368055555555,3315,-1.5854500988134599,0.30761756111390504,207.88999938964844
2014-12-04 00:00:00+00:00,3.5357000000000003,394239924.731534,0.065625,5670,-1.58513197491991,0.300647152978957,207.66000366210938
2014-12-05 00:00:00+00:00,3.5437000000000003,394292891.448701,0.060659722222222004,5241,-1.5839020089078502,0.287177586541292,208.0
2014-12-08 00:00:00+00:00,3.6137968750000002,394080634.968815,0.036122685185185,3121,-1.57092063419098,0.366453736194346,206.61000061035156
2014-12-09 00:00:00+00:00,3.502,393572402.246934,0.038460648148148,3323,-1.58839197669807,0.33394943175608804,206.47000122070312
2014-12-10 00:00:00+00:00,3.4513,393496023.136286,0.028657407407407003,2476,-1.59992174929928,0.301265722371852,203.16000366210938
2014-12-11 00:00:00+00:00,3.41969,393412948.930206,0.029988425925925002,2591,-1.60422830475152,0.297530685328498,204.19000244140625
2014-12-12 00:00:00+00:00,3.41215,393023514.177923,0.028587962962962003,2470,-1.6035730975557398,0.315445855342155,200.88999938964844
2014-12-15 00:00:00+00:00,3.386,392835461.182457,0.034062499999999996,2943,-1.6080553535597502,0.31245015296608203,199.50999450683594
2014-12-16 00:00:00+00:00,2.990720249299896,392109868.130993,0.046863425925925004,4049,-1.68426767869627,0.302237551130901,197.91000366210938
2014-12-17 00:00:00+00:00,2.9315700000000002,391747944.85309,0.035335648148148005,3053,-1.69130474411313,0.267744560778438,201.7899932861328
2014-12-18 00:00:00+00:00,2.808,391337397.300486,0.033229166666666005,2871,-1.71732217895688,0.25482108985808705,206.77999877929688
2014-12-19 00:00:00+00:00,2.848,391171287.243181,0.03318287037037,2867,-1.70839539845644,0.256282923023547,206.52000427246094
2014-12-22 00:00:00+00:00,2.8520000000000003,390880390.468148,0.050416666666666006,4356,-1.70646000860293,0.265554785911412,207.47000122070312
2014-12-23 00:00:00+00:00,2.84011,390721479.390222,0.043831018518518006,3787,-1.7081542224219501,0.25602625893532904,207.75
2014-12-24 00:00:00+00:00,2.707133333333333,390649996.348841,0.035405092592592,3059,-1.73363944844699,0.297455887722375,207.77000427246094
2014-12-26 00:00:00+00:00,2.768,390489760.277812,0.032071759259259,2771,-1.7222951460811902,0.27755407785045,208.44000244140625
2014-12-29 00:00:00+00:00,2.6870000000000003,385362956.529118,0.0334375,2889,-1.7095111847453301,0.22557204389371,208.72000122070312
2014-12-30 00:00:00+00:00,2.6965,385298713.145564,0.039409722222222006,3405,-1.70603098527935,0.25287706189443504,207.60000610351562
2014-12-31 00:00:00+00:00,2.757183333333333,385171686.104164,0.035219907407407006,3043,-1.69426511353511,0.247600679373587,205.5399932861328
2015-01-02 00:00:00+00:00,2.65552,385026923.306574,0.036979166666666,3195,-1.71490800785186,0.27535846308696404,205.42999267578125
2015-01-05 00:00:00+00:00,2.07859,379292693.378003,0.052430555555555,4530,-1.8017789279790501,0.192548230791379,201.72000122070312
2015-01-06 00:00:00+00:00,2.1276525,379013111.593144,0.048564814814814006,4196,-1.79019180023284,0.20326073882348303,199.82000732421875
2015-01-07 00:00:00+00:00,2.153628571428571,378936607.094538,0.050162037037037005,4334,-1.7845703749736401,0.186792029921678,202.30999755859375
2015-01-08 00:00:00+00:00,2.0194,378634125.735971,0.06059027777777701,5235,-1.81110130823843,0.211196761813282,205.89999389648438
2015-01-09 00:00:00+00:00,2.001696,378371112.652026,0.050462962962962,4360,-1.81356782027617,0.21581085753881,204.25
2015-01-12 00:00:00+00:00,1.705499999999999,375976935.966967,0.05068287037037,4379,-1.8624419909808,0.18613696772885602,202.64999389648438
2015-01-13 00:00:00+00:00,1.5500679461912572,374833737.8985,0.066041666666666,5706,-1.89366861908838,0.150555498675634,202.0800018310547
2015-01-14 00:00:00+00:00,1.142999458029621,371158283.725711,0.063252314814814,5465,-1.95281797599697,0.13766555470292102,200.86000061035156
2015-01-15 00:00:00+00:00,1.282958571428571,370750640.876222,0.05086805555555501,4395,-1.92130907416384,0.12443818361129601,199.02000427246094
2015-01-16 00:00:00+00:00,1.3959625,370561088.239514,0.05449074074074001,4708,-1.8976669526358498,0.130554576441407,201.6300048828125
2015-01-20 00:00:00+00:00,1.3199800000000002,369635548.255128,0.063506944444444,5487,-1.90869556247972,0.15744483549919702,202.05999755859375
2015-01-21 00:00:00+00:00,1.361033333333333,368732725.965376,0.05850694444444401,5055,-1.89500429700484,0.14418570704881,203.0800018310547
2015-01-22 00:00:00+00:00,1.41215,368630751.946798,0.054305555555555,4692,-1.88396835769898,0.17832786438331402,206.10000610351562
2015-01-23 00:00:00+00:00,1.428985714285714,368272911.460917,0.039733796296296,3433,-1.87865235785237,0.171646250599571,204.97000122070312
2015-01-26 00:00:00+00:00,2.07903856467447,369302090.968675,0.06862268518518501,5929,-1.74753919105398,0.260921712798654,205.4499969482422
2015-01-27 00:00:00+00:00,2.04598,369108263.778577,0.0815625,7047,-1.75372608433287,0.24712048528526,202.74000549316406
2015-01-28 00:00:00+00:00,1.796767,368854659.379506,0.08915509259259201,7703,-1.80024809149623,0.235476225105984,200.13999938964844
2015-01-29 00:00:00+00:00,1.881,368555206.48439,0.050567129629629004,4369,-1.78626502664092,0.22525218205604902,201.99000549316406
2015-01-30 00:00:00+00:00,1.875617118480267,368489931.687891,0.066956018518518,5785,-1.78720286510702,0.23393690456166702,199.4499969482422
2015-02-02 00:00:00+00:00,1.851950253056753,361314788.006051,0.135787037037037,11732,-1.75065608350918,0.21993228913461801,201.9199981689453
2015-02-03 00:00:00+00:00,1.792142857142857,361208071.843502,0.050335648148148004,4349,-1.7631797608774,0.23056478553234203,204.83999633789062
2015-02-04 00:00:00+00:00,1.7835100000000002,361259150.646134,0.041006944444444006,3543,-1.7656208693580902,0.20724252112795202,204.05999755859375
2015-02-05 00:00:00+00:00,1.732237196905707,361109689.876075,0.049780092592592,4301,-1.7760710807088,0.213631297006789,206.1199951171875
2015-02-06 00:00:00+00:00,1.755353333333333,361142539.005243,0.055277777777777,4776,-1.77159582155121,0.22845204368592803,205.5500030517578
2015-02-09 00:00:00+00:00,1.725166666666666,361102416.565065,0.208738425925925,18035,-1.77877307679279,0.20283331864251702,204.6300048828125
2015-02-10 00:00:00+00:00,1.77177,361012310.463752,0.10276620370370301,8879,-1.76843229748928,0.21548557286503,206.80999755859375
2015-02-11 00:00:00+00:00,1.727999999999999,361026713.430037,0.10877314814814801,9398,-1.77831974554449,0.23072695234293303,206.92999267578125
2015-02-12 00:00:00+00:00,1.72877,361012278.327289,0.064652777777777,5586,-1.77839497738435,0.24139373235206,208.9199981689453
2015-02-13 00:00:00+00:00,1.802018,360887251.672633,0.08936342592592501,7721,-1.76202287574843,0.22890835918368602,209.77999877929688
2015-02-17 00:00:00+00:00,1.837335,360686068.248652,0.040717592592592,3518,-1.75430609493824,0.23195947653377,210.11000061035156
2015-02-18 00:00:00+00:00,1.798,360714679.473712,0.061724537037037,5333,-1.7633705790110001,0.24705352643820302,210.1300048828125
2015-02-19 00:00:00+00:00,1.82755,360732221.269897,0.058831018518518005,5083,-1.7572807102669699,0.22833117127982103,209.97999572753906
2015-02-20 00:00:00+00:00,1.806,360734877.42833,0.042592592592592,3680,-1.76230551731964,0.24350532970950303,211.24000549316406
2015-02-23 00:00:00+00:00,1.775668,360765044.35322,0.059409722222222,5133,-1.7700532837117,0.23926984221524103,211.2100067138672
2015-02-24 00:00:00+00:00,1.77001,360768308.607316,0.056481481481481,4880,-1.7716277472993,0.257783436001826,211.80999755859375
2015-02-25 00:00:00+00:00,1.7619999999999991,360717495.955498,0.069097222222222,5970,-1.7733907311916202,0.251208252440761,211.6300048828125
2015-02-26 00:00:00+00:00,1.759,360724430.960514,0.06936342592592501,5993,-1.7743695223663098,0.228591600104594,211.3800048828125
2015-02-27 00:00:00+00:00,1.81,360602605.155183,0.074930555555555,6474,-1.76267524414573,0.255462340635956,210.66000366210938
2015-03-02 00:00:00+00:00,1.9293045454545452,360569099.598899,0.05893518518518501,5092,-1.73689031674466,0.24943744969949203,211.99000549316406
2015-03-03 00:00:00+00:00,1.94636,360643551.364408,0.050775462962962,4387,-1.73382557959354,0.27808668239759404,211.1199951171875
2015-03-04 00:00:00+00:00,1.9086249999999998,360582419.297224,0.11798611111111101,10194,-1.74210367164563,0.27302950957058303,210.22999572753906
2015-03-05 00:00:00+00:00,1.8900000000000001,360562915.84223,0.06686342592592501,5777,-1.74637671964027,0.25075626668140805,210.4600067138672
2015-03-06 00:00:00+00:00,1.8867,360465474.043207,0.044641203703703,3857,-1.7468036639231799,0.278569548997807,207.5
2015-03-09 00:00:00+00:00,1.9185,277796096.744503,0.04849537037037,4190,-1.24307935660752,0.303104471621365,208.36000061035156
2015-03-10 00:00:00+00:00,1.98225,277816990.945841,0.052800925925925,4562,-1.22371751271166,0.336768931515511,204.97999572753906
2015-03-11 00:00:00+00:00,2.0,277771179.369201,0.051018518518518005,4408,-1.22490166174694,0.31793918439030905,204.5
